"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 24, 2021","2.7128","2.7026","2.7724","2.6471","215.09M","0.38%"
"Jan 23, 2021","2.7026","2.6225","2.7791","2.5762","242.26M","3.05%"
"Jan 22, 2021","2.6225","2.5465","2.6743","2.4356","311.15M","2.99%"
"Jan 21, 2021","2.5464","2.7764","2.7824","2.5078","302.67M","-8.29%"
"Jan 20, 2021","2.7766","2.7913","2.8228","2.6593","313.75M","-0.57%"
"Jan 19, 2021","2.7926","2.8139","2.9248","2.7865","315.72M","-0.78%"
"Jan 18, 2021","2.8146","2.7664","2.8349","2.7027","286.86M","1.75%"
"Jan 17, 2021","2.7663","2.7772","2.8034","2.6812","313.39M","-0.42%"
"Jan 16, 2021","2.7781","2.7577","2.8803","2.7061","352.39M","0.71%"
"Jan 15, 2021","2.7584","2.8094","2.9328","2.5845","397.01M","-1.86%"
"Jan 14, 2021","2.8108","2.7678","2.8566","2.6971","332.47M","1.56%"
"Jan 13, 2021","2.7676","2.5973","2.7899","2.5282","321.91M","6.65%"
"Jan 12, 2021","2.5951","2.6680","2.7758","2.5367","369.32M","-2.73%"
"Jan 11, 2021","2.6680","3.0599","3.0676","2.3978","594.79M","-12.93%"
"Jan 10, 2021","3.0642","3.6117","3.9130","2.8721","775.76M","-15.17%"
"Jan 09, 2021","3.6121","3.1082","3.7357","3.0140","579.00M","16.20%"
"Jan 08, 2021","3.1084","3.1950","3.2493","2.9014","492.29M","-2.71%"
"Jan 07, 2021","3.1949","3.3691","3.4472","3.0554","567.89M","-5.16%"
"Jan 06, 2021","3.3688","2.8847","3.4501","2.8481","507.92M","16.76%"
"Jan 05, 2021","2.8852","2.8199","2.9496","2.7135","385.46M","2.26%"
"Jan 04, 2021","2.8215","2.7979","3.1186","2.6199","511.67M","0.89%"
"Jan 03, 2021","2.7968","2.6310","2.8420","2.5784","383.92M","6.31%"
"Jan 02, 2021","2.6309","2.6343","2.6644","2.5646","294.10M","-0.12%"
"Jan 01, 2021","2.6339","2.5910","2.7307","2.5686","284.75M","1.72%"
